species	protein_record_id	sequence_header	symbol	ensembl_gene_id	ensembl_protein_id	translation_id	orthology_type	taxonomy_level	clade	phylum	broad_clade	is_query	is_reference	length_aa	retrieval_status	header_label_source	metadata_object_id	metadata_organism_name	metadata_pub_gene_id	metadata_description	metadata_og_name	metadata_raw_header	scientific_name	common_name	species_display_label	preferred_public_gene_label	preferred_protein_name	preferred_public_label	nomenclature_leaf_label	description	biotype	canonical_translation	reviewed_status	protein_existence	uniprot_accession	uniprot_entry_id	gene_synonyms	protein_alternative_names	subcellular_locations	keyword_list	ec_numbers	alphafold_accession	alphafold_entry_id	alphafold_model_url	alphafold_source_label	metadata_error
oryzias_melastigma	oryzias_melastigma__ENSOMEP00000025332	oryzias_melastigma|ProteinRecordID=oryzias_melastigma__ENSOMEP00000025332|Gene=ENSOMEG00000006492|EnsemblGene=ENSOMEG00000006492|Protein=ENSOMEP00000025332	ENSOMEG00000006492	ENSOMEG00000006492	ENSOMEP00000025332	ENSOMEP00000025332	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	336	ok	ensembl							oryzias melastigma	Indian medaka	Indian medaka	ENSOMEG00000006492		ENSOMEG00000006492, Indian medaka	ENSOMEG00000006492, Indian medaka			ENSOMEP00000025332			A0A3B3D589							A0A3B3D589	AF-A0A3B3D589-F1			
acanthochromis_polyacanthus	acanthochromis_polyacanthus__ENSAPOP00000029487	acanthochromis_polyacanthus|ProteinRecordID=acanthochromis_polyacanthus__ENSAPOP00000029487|Gene=ENSAPOG00000015382|EnsemblGene=ENSAPOG00000015382|Protein=ENSAPOP00000029487	ENSAPOG00000015382	ENSAPOG00000015382	ENSAPOP00000029487	ENSAPOP00000029487	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	336	ok	ensembl							acanthochromis polyacanthus	Spiny chromis	Spiny chromis	ENSAPOG00000015382		ENSAPOG00000015382, Spiny chromis	ENSAPOG00000015382, Spiny chromis			ENSAPOP00000029487			A0A3Q1GPY7							A0A3Q1GPY7	AF-A0A3Q1GPY7-F1			
tetraodon_nigroviridis	tetraodon_nigroviridis__ENSTNIP00000020487	tetraodon_nigroviridis|ProteinRecordID=tetraodon_nigroviridis__ENSTNIP00000020487|Gene=ENSTNIG00000017349|EnsemblGene=ENSTNIG00000017349|Protein=ENSTNIP00000020487	ENSTNIG00000017349	ENSTNIG00000017349	ENSTNIP00000020487	ENSTNIP00000020487	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	341	ok	ensembl							tetraodon nigroviridis	Tetraodon	Tetraodon	ENSTNIG00000017349		ENSTNIG00000017349, Tetraodon	ENSTNIG00000017349, Tetraodon			ENSTNIP00000020487			H3DIZ3							H3DIZ3	AF-H3DIZ3-F1			
anabas_testudineus	anabas_testudineus__ENSATEP00000022603	anabas_testudineus|ProteinRecordID=anabas_testudineus__ENSATEP00000022603|Gene=ENSATEG00000015683|EnsemblGene=ENSATEG00000015683|Protein=ENSATEP00000022603	ENSATEG00000015683	ENSATEG00000015683	ENSATEP00000022603	ENSATEP00000022603	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	336	ok	ensembl							anabas testudineus		Anabas testudineus	ENSATEG00000015683		ENSATEG00000015683, Anabas testudineus	ENSATEG00000015683, Anabas testudineus			ENSATEP00000022603			A0A3Q1IYB0							A0A3Q1IYB0	AF-A0A3Q1IYB0-F1			
terrapene_carolina_triunguis	terrapene_carolina_triunguis__ENSTMTP00000026687	terrapene_carolina_triunguis|ProteinRecordID=terrapene_carolina_triunguis__ENSTMTP00000026687|Gene=ENSTMTG00000019513|EnsemblGene=ENSTMTG00000019513|Protein=ENSTMTP00000026687	ENSTMTG00000019513	ENSTMTG00000019513	ENSTMTP00000026687	ENSTMTP00000026687	ortholog_one2one	Amniota	tetrapods	Chordata	tetrapods	False	False	335	ok	ensembl							terrapene carolina triunguis		Terrapene carolina triunguis	ENSTMTG00000019513		ENSTMTG00000019513, Terrapene carolina triunguis	ENSTMTG00000019513, Terrapene carolina triunguis			ENSTMTP00000026687			A0A674K2R9							A0A674K2R9	AF-A0A674K2R9-F1			
larimichthys_crocea	larimichthys_crocea__ENSLCRP00005034313	larimichthys_crocea|ProteinRecordID=larimichthys_crocea__ENSLCRP00005034313|Gene=ENSLCRG00005013466|EnsemblGene=ENSLCRG00005013466|Protein=ENSLCRP00005034313	ENSLCRG00005013466	ENSLCRG00005013466	ENSLCRP00005034313	ENSLCRP00005034313	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	365	ok	ensembl							larimichthys crocea	Large yellow croaker	Large yellow croaker	ENSLCRG00005013466		ENSLCRG00005013466, Large yellow croaker	ENSLCRG00005013466, Large yellow croaker			ENSLCRP00005034313														
strigops_habroptila	strigops_habroptila__ENSSHBP00005011157	strigops_habroptila|ProteinRecordID=strigops_habroptila__ENSSHBP00005011157|Gene=ENSSHBG00005009699|EnsemblGene=ENSSHBG00005009699|Protein=ENSSHBP00005011157	ENSSHBG00005009699	ENSSHBG00005009699	ENSSHBP00005011157	ENSSHBP00005011157	ortholog_one2one	Amniota	tetrapods	Chordata	tetrapods	False	False	336	ok	ensembl							strigops habroptila	Kakapo	Kakapo	ENSSHBG00005009699		ENSSHBG00005009699, Kakapo	ENSSHBG00005009699, Kakapo			ENSSHBP00005011157			A0A672U950							A0A672U950	AF-A0A672U950-F1			
hucho_hucho	hucho_hucho__ENSHHUP00000085567	hucho_hucho|ProteinRecordID=hucho_hucho__ENSHHUP00000085567|Gene=ENSHHUG00000049564|EnsemblGene=ENSHHUG00000049564|Protein=ENSHHUP00000085567	ENSHHUG00000049564	ENSHHUG00000049564	ENSHHUP00000085567	ENSHHUP00000085567	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	334	ok	ensembl							hucho hucho	Huchen	Huchen	ENSHHUG00000049564		ENSHHUG00000049564, Huchen	ENSHHUG00000049564, Huchen			ENSHHUP00000085567			A0A4W5RAC9							A0A4W5RAC9	AF-A0A4W5RAC9-F1			
takifugu_rubripes	takifugu_rubripes__ENSTRUP00000053309	takifugu_rubripes|ProteinRecordID=takifugu_rubripes__ENSTRUP00000053309|Gene=ENSTRUG00000010385|EnsemblGene=ENSTRUG00000010385|Protein=ENSTRUP00000053309	ENSTRUG00000010385	ENSTRUG00000010385	ENSTRUP00000053309	ENSTRUP00000053309	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	391	ok	ensembl							takifugu rubripes	Fugu	Fugu	ENSTRUG00000010385		ENSTRUG00000010385, Fugu	ENSTRUG00000010385, Fugu			ENSTRUP00000053309			A0A3B5KD50							A0A3B5KD50	AF-A0A3B5KD50-F1			
gopherus_evgoodei	gopherus_evgoodei__ENSGEVP00005000510	gopherus_evgoodei|ProteinRecordID=gopherus_evgoodei__ENSGEVP00005000510|Gene=ENSGEVG00005000446|EnsemblGene=ENSGEVG00005000446|Protein=ENSGEVP00005000510	ENSGEVG00005000446	ENSGEVG00005000446	ENSGEVP00005000510	ENSGEVP00005000510	ortholog_one2one	Amniota	tetrapods	Chordata	tetrapods	False	False	335	ok	ensembl							gopherus evgoodei	Goodes thornscrub tortoise	Goodes thornscrub tortoise	ENSGEVG00005000446		ENSGEVG00005000446, Goodes thornscrub tortoise	ENSGEVG00005000446, Goodes thornscrub tortoise			ENSGEVP00005000510			A0A8C4VI78							A0A8C4VI78	AF-A0A8C4VI78-F1			
salvator_merianae	salvator_merianae__ENSSMRP00000015957	salvator_merianae|ProteinRecordID=salvator_merianae__ENSSMRP00000015957|Gene=ENSSMRG00000012407|EnsemblGene=ENSSMRG00000012407|Protein=ENSSMRP00000015957	ENSSMRG00000012407	ENSSMRG00000012407	ENSSMRP00000015957	ENSSMRP00000015957	ortholog_one2one	Amniota	tetrapods	Chordata	tetrapods	False	False	335	ok	ensembl							salvator merianae	Argentine black and white tegu	Argentine black and white tegu	ENSSMRG00000012407		ENSSMRG00000012407, Argentine black and white tegu	ENSSMRG00000012407, Argentine black and white tegu			ENSSMRP00000015957			A0A8D0C0M0							A0A8D0C0M0	AF-A0A8D0C0M0-F1			
